ID,Edad,Sexo,Estado_Civil,Numero_Hijos,Nivel_Educativo,Zona_Vivienda,Estrato,Sector,Tamaño_Empresa,Trabajo_Turnos,Tipo_Contrato,Horas_Semana,Ingreso,Tipo_Cargo,Personas_Cargo,Años_Experiencia,Antiguedad_Cargo,Modalidad,Horas_Traslado,Horas_Formacion,CT1,CT2,CT3,PT1,PT2,PT3,PT4,CL1,CL2,CL3,CL4,CL5,CL6,CL7,AC1,AC2,AC3,CR1,CR2,CR3,CR4,CoR1,CoR2,CoR3,GC1,GC2,GC3,GC4,SM1,SM2,SM3,SM4,SM5,SAT1,SAT2,SAT3,SAT4,SAT5,SAT6,SAT7,SAT8,SAT9,IR1,IR2,IR3,IR4,FT1,FT2,FT3,FT4,FT5,TF1,TF2,TF3,TF4,TF5,BU1,BU2,BU3,BU4,BU5,BU6,BU7,BU8,BU9,BU10,BU11,BU12,BP1,BP2,BP3,BP4,BP5,BP6,BP7,BP8,BP9,BP10,SOM1,SOM2,SOM3,SOM4,SOM5,DL1,DL2,DL3,DL4,DL5,DL6,DL7,DL8,IR1_original,outlier_flag,CTRL,PRES,LIDER,COMP,ROL_C,ROL_CON,CAMBIO,SM_ORG,SAT,RETIRO,FAM_TRAB,TRAB_FAM,BURNOUT,BIENESTAR,SOMATIZ,DESGASTE
249,70,Hombre,Unión libre,3,Posgrado,Urbana,5.0,Mixto,Entre 200 y 500 empleados,No,Carrera,39,Entre 1 y 3 SMLV,Operativo,No,Entre 10 a 15,Entre 1 y 3 años,Presencial,Entre 1 y 2 horas,1.0,2.0,1.0,1.0,4.0,3.0,4.0,4.0,1.0,3.0,2.0,3.0,1.0,3.0,2.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,1.0,1.0,,1.0,3.0,1.0,,2.0,2.0,5.0,6.0,4.0,5.0,6.0,6.0,4.0,5.0,4.0,3.0,3.0,,2.0,2.0,3.0,3.0,3.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,,2.0,2.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,7.0,4.0,4.0,4.0,4.0,4.0,1.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,5.0,1,1.333,3.75,2.143,1.667,3.5,3.0,1.0,2.0,5.0,2.667,2.8,1.6,1.636,5.3,4.0,2.375
250,29,Mujer,Casado,Sin hijos,Profesional,Urbana,2.0,Público,Más de 500 empleados,No,Presentación de servicios,47,Entre 1 y 3 SMLV,Administrativo,No,Más de 25,Entre 1 y 3 años,Presencial,Entre 1 y 2 horas,6.0,2.0,2.0,,3.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,5.0,4.0,,5.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,,4.0,4.0,3.0,3.0,5.0,4.0,3.0,4.0,3.0,2.0,4.0,3.0,4.0,5.0,6.0,4.0,5.0,3.0,2.0,2.0,2.0,3.0,3.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,,5.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,,4.0,5.0,,4.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,3.0,5.0,4.0,5.0,5.0,6.0,5.0,4.0,5.0,5.0,5.0,3.0,0,2.0,3.5,3.714,4.333,4.333,3.0,3.25,3.5,3.556,5.0,2.4,4.2,4.636,4.25,4.4,5.0
251,59,Mujer,Unión libre,Sin hijos,Tecnológico,Urbana,3.0,Público,Entre 200 y 500 empleados,No,Otro,35,Entre 1 y 3 SMLV,Directivo,Si,Entre 10 a 15,Menos de 1 año,Presencial,Menos de 1 hora,30.0,4.0,5.0,4.0,1.0,1.0,1.0,1.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,3.0,3.0,5.0,5.0,4.0,5.0,1.0,1.0,1.0,3.0,,3.0,3.0,3.0,2.0,3.0,3.0,3.0,7.0,7.0,6.0,7.0,6.0,7.0,7.0,7.0,7.0,2.0,,2.0,1.0,1.0,1.0,2.0,,1.0,3.0,3.0,4.0,2.0,3.0,4.0,2.0,4.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,7.0,6.0,7.0,7.0,6.0,6.0,7.0,6.0,6.0,7.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,6.0,0,4.333,1.0,4.286,3.333,4.75,1.0,3.0,2.8,6.778,1.667,1.25,3.0,2.333,6.5,1.2,1.125
252,50,Hombre,Casado,4,Técnico,Urbana,2.0,Público,Entre 50 y 200 empleados,No,Presentación de servicios,36,Entre 3 y 5 SMLV,Directivo,No,Entre 5 a 10,Entre 3 y 7 años,Presencial,Entre 2 y 3 horas,2.0,2.0,2.0,1.0,4.0,5.0,3.0,4.0,1.0,2.0,2.0,1.0,3.0,1.0,,3.0,3.0,2.0,3.0,4.0,3.0,,,4.0,4.0,1.0,1.0,1.0,2.0,4.0,3.0,3.0,3.0,4.0,2.0,3.0,2.0,,,2.0,3.0,2.0,3.0,7.0,7.0,7.0,6.0,4.0,3.0,3.0,4.0,4.0,6.0,5.0,4.0,6.0,5.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,5.0,2.0,,2.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,,5.0,6.0,4.0,5.0,4.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,1.0,0,1.667,4.0,1.667,2.667,3.333,4.0,1.25,3.4,2.429,6.75,3.6,5.2,3.545,3.7,5.0,4.0
253,44,Mujer,Unión libre,1,Técnico,Urbana,4.0,Público,Entre 50 y 200 empleados,No,Presentación de servicios,42,Entre 1 y 3 SMLV,Administrativo,Si,Más de 25,Menos de 1 año,Presencial,Menos de 1 hora,79.0,4.0,5.0,5.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,2.0,5.0,4.0,5.0,5.0,1.0,1.0,1.0,4.0,3.0,3.0,4.0,2.0,2.0,1.0,3.0,3.0,6.0,6.0,6.0,6.0,6.0,4.0,6.0,6.0,6.0,1.0,2.0,1.0,2.0,3.0,4.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,6.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,6.0,5.0,4.0,4.0,3.0,3.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,7.0,0,4.667,2.75,3.143,3.0,4.75,1.0,3.5,2.2,5.778,1.5,3.2,2.6,3.5,5.3,3.6,1.375
254,43,Hombre,Soltero,Sin hijos,Profesional,Urbana,4.0,Mixto,Entre 200 y 500 empleados,No,Carrera,27,Entre 1 y 3 SMLV,Operativo,Si,Entre 5 a 10,Entre 3 y 7 años,Presencial,Menos de 1 hora,61.0,4.0,,4.0,1.0,2.0,2.0,1.0,5.0,5.0,5.0,4.0,4.0,,5.0,3.0,4.0,4.0,5.0,4.0,4.0,4.0,1.0,1.0,2.0,5.0,4.0,4.0,4.0,4.0,4.0,,4.0,5.0,,5.0,5.0,5.0,5.0,5.0,5.0,6.0,4.0,2.0,2.0,3.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,,7.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,2.0,3.0,1.0,3.0,3.0,1.0,2.0,1.0,,2.0,,1.0,1.0,6.0,1,4.0,1.5,4.667,3.667,4.25,1.333,4.25,4.25,5.0,2.75,1.8,1.0,1.833,6.889,2.4,1.333
255,21,Hombre,Soltero,Sin hijos,Tecnológico,Urbana,3.0,Público,Entre 50 y 200 empleados,No,Otro,46,Entre 1 y 3 SMLV,Administrativo,Si,Entre 5 a 10,Entre 1 y 3 años,Híbrido,Más de 3 horas,19.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,,4.0,5.0,4.0,4.0,4.0,5.0,3.0,4.0,2.0,1.0,3.0,3.0,3.0,4.0,3.0,5.0,5.0,5.0,,5.0,7.0,7.0,7.0,6.0,7.0,6.0,6.0,6.0,6.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,1.0,2.0,,4.0,,,4.0,4.0,4.0,2.0,1.0,2.0,2.0,4.0,2.0,4.0,2.0,1.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,2.0,3.0,3.0,,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,0,3.0,3.25,3.667,4.333,4.0,2.0,3.25,5.0,6.444,2.5,2.0,4.0,2.5,6.9,2.75,2.875
256,44,Mujer,Casado,2,Bachiller,Rural,3.0,Público,Más de 500 empleados,No,Carrera,42,Entre 1 y 3 SMLV,Administrativo,No,Entre 1 a 5,Entre 1 y 3 años,Presencial,Entre 1 y 2 horas,42.0,2.0,3.0,3.0,4.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,3.0,2.0,,3.0,3.0,4.0,3.0,5.0,5.0,4.0,5.0,4.0,7.0,7.0,6.0,6.0,7.0,,7.0,7.0,7.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,7.0,7.0,7.0,,7.0,7.0,7.0,7.0,6.0,7.0,4.0,3.0,5.0,,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,7.0,0,2.667,3.0,4.143,5.0,4.0,2.5,3.25,4.6,6.75,1.25,2.0,2.4,1.182,6.889,3.75,1.375
258,43,Mujer,Casado,2,Posgrado,Urbana,3.0,Público,Entre 10 y 50 empleados,Si,Carrera,39,Entre 1 y 3 SMLV,Operativo,No,Entre 15 a 20,Entre 3 y 7 años,Presencial,Menos de 1 hora,19.0,4.0,3.0,3.0,1.0,2.0,2.0,1.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,3.0,4.0,4.0,5.0,5.0,,2.0,2.0,2.0,5.0,5.0,5.0,4.0,4.0,,4.0,5.0,5.0,5.0,6.0,5.0,6.0,,5.0,6.0,6.0,6.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,,2.0,3.0,2.0,2.0,,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,7.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,7.0,6.0,2.0,1.0,1.0,,1.0,1.0,,3.0,2.0,,3.0,1.0,1.0,6.0,0,3.333,1.5,4.857,3.667,4.667,2.0,4.75,4.5,5.625,1.25,2.0,2.25,1.25,6.3,1.25,1.833
260,25,Hombre,Separado,3,Profesional,Urbana,3.0,Mixto,Más de 500 empleados,No,Carrera,41,Entre 1 y 3 SMLV,Administrativo,Si,Entre 1 a 5,Entre 1 y 3 años,Presencial,Menos de 1 hora,22.0,1.0,1.0,1.0,5.0,4.0,5.0,5.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,1.0,2.0,5.0,5.0,4.0,4.0,4.0,3.0,4.0,2.0,2.0,2.0,,5.0,5.0,5.0,5.0,5.0,4.0,4.0,6.0,4.0,3.0,4.0,3.0,4.0,4.0,,5.0,5.0,5.0,3.0,3.0,5.0,2.0,3.0,5.0,5.0,,5.0,7.0,4.0,2.0,2.0,4.0,4.0,4.0,2.0,4.0,,4.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,6.0,4.0,5.0,5.0,5.0,5.0,,3.0,5.0,4.0,4.0,5.0,4.0,,0,1.0,4.75,3.714,1.667,4.5,3.667,2.0,5.0,4.0,5.0,3.2,5.5,3.455,2.9,5.0,4.286
261,35,Mujer,Viudo,1,Técnico,Rural,3.0,Público,Entre 200 y 500 empleados,No,Provisionalidad,47,Entre 3 y 5 SMLV,Operativo,No,Entre 10 a 15,Entre 3 y 7 años,Presencial,Menos de 1 hora,1.0,2.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,5.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,,4.0,4.0,,6.0,6.0,7.0,6.0,6.0,7.0,6.0,7.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,5.0,5.0,4.0,2.0,4.0,,4.0,2.0,2.0,4.0,2.0,2.0,4.0,4.0,4.0,6.0,5.0,6.0,5.0,6.0,5.0,5.0,5.0,6.0,5.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,6.0,0,2.667,3.75,3.714,3.667,4.25,3.667,3.25,3.75,6.375,2.5,2.0,4.4,3.091,5.4,2.8,1.125
262,33,Hombre,Viudo,1,Posgrado,Urbana,4.0,Público,Entre 50 y 200 empleados,No,Provisionalidad,39,Entre 1 y 3 SMLV,Administrativo,No,Menos de 1 año,Menos de 1 año,Presencial,Entre 1 y 2 horas,70.0,2.0,2.0,2.0,4.0,3.0,5.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,,,5.0,5.0,5.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,,3.0,3.0,3.0,5.0,4.0,5.0,3.0,6.0,4.0,4.0,4.0,4.0,,5.0,5.0,5.0,4.0,3.0,4.0,4.0,3.0,6.0,5.0,5.0,4.0,5.0,,,4.0,,4.0,2.0,2.0,2.0,4.0,4.0,2.0,2.0,3.0,3.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,3.0,,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,,0,2.0,4.0,2.286,2.5,5.0,2.667,2.5,3.0,4.333,5.0,3.6,5.0,2.889,4.1,4.25,4.25
263,53,Mujer,Soltero,1,Profesional,Urbana,3.0,Público,Entre 50 y 200 empleados,Si,Presentación de servicios,53,Entre 1 y 3 SMLV,Operativo,Si,Entre 10 a 15,Entre 3 y 7 años,Presencial,Entre 1 y 2 horas,3.0,5.0,4.0,5.0,2.0,1.0,1.0,1.0,4.0,3.0,3.0,4.0,4.0,3.0,,5.0,4.0,3.0,,4.0,5.0,4.0,1.0,1.0,1.0,4.0,4.0,4.0,,1.0,1.0,2.0,2.0,1.0,7.0,,7.0,6.0,,7.0,6.0,6.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,6.0,5.0,5.0,4.0,,5.0,5.0,5.0,6.0,6.0,1.0,1.0,2.0,2.0,3.0,3.0,5.0,4.0,3.0,2.0,4.0,2.0,2.0,6.0,0,4.667,1.25,3.5,4.0,4.333,1.0,4.0,1.4,6.429,1.5,1.8,1.2,1.25,5.222,1.8,3.125
264,51,Mujer,Casado,2,Posgrado,Urbana,3.0,Público,Entre 200 y 500 empleados,No,Provisionalidad,31,Entre 1 y 3 SMLV,Administrativo,No,Entre 20 a 25,Entre 3 y 7 años,Presencial,Menos de 1 hora,8.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,4.0,4.0,5.0,5.0,5.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,3.0,3.0,2.0,3.0,2.0,3.0,4.0,3.0,3.0,6.0,6.0,6.0,6.0,,,1.0,4.0,2.0,4.0,5.0,3.0,5.0,,7.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,7.0,3.0,3.0,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,6.0,6.0,5.0,7.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,,2.0,0,2.667,3.25,1.714,3.333,4.75,2.333,1.5,1.8,2.889,6.0,2.333,4.25,5.167,3.778,5.8,5.143
265,65,Mujer,Soltero,2,Posgrado,Urbana,3.0,Público,Entre 50 y 200 empleados,Si,Presentación de servicios,43,Entre 1 y 3 SMLV,Administrativo,No,Entre 20 a 25,Entre 1 y 3 años,Presencial,Entre 1 y 2 horas,45.0,,4.0,3.0,3.0,2.0,1.0,2.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,5.0,5.0,5.0,5.0,3.0,1.0,1.0,3.0,4.0,4.0,3.0,2.0,4.0,3.0,3.0,,5.0,5.0,6.0,5.0,4.0,6.0,6.0,6.0,4.0,2.0,3.0,3.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,4.0,2.0,1.0,1.0,1.0,,1.0,2.0,2.0,2.0,1.0,6.0,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,6.0,0,3.5,2.0,3.571,3.0,5.0,1.667,3.5,3.0,5.222,2.75,1.6,2.8,1.727,6.778,2.2,2.0
267,32,Hombre,Casado,Sin hijos,Profesional,Urbana,3.0,Mixto,Entre 50 y 200 empleados,No,Carrera,43,Entre 1 y 3 SMLV,Administrativo,No,Entre 1 a 5,Entre 1 y 3 años,Híbrido,Menos de 1 hora,9.0,1.0,1.0,2.0,5.0,5.0,5.0,5.0,2.0,2.0,,3.0,3.0,1.0,2.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,3.0,3.0,2.0,3.0,3.0,,3.0,2.0,3.0,3.0,4.0,,4.0,,4.0,4.0,5.0,4.0,5.0,7.0,6.0,6.0,6.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,,7.0,7.0,,5.0,4.0,7.0,,5.0,5.0,4.0,4.0,5.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,7.0,5.0,6.0,,5.0,7.0,,4.0,6.0,5.0,5.0,6.0,5.0,1.0,0,1.333,5.0,2.167,5.0,4.75,3.667,2.75,2.75,4.286,6.25,3.4,3.0,5.3,3.0,5.75,5.429
269,43,Mujer,Soltero,4,Posgrado,Urbana,4.0,Público,Entre 50 y 200 empleados,Si,Presentación de servicios,45,Entre 1 y 3 SMLV,Administrativo,No,Entre 5 a 10,Entre 3 y 7 años,Presencial,Entre 1 y 2 horas,7.0,3.0,,2.0,4.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,1.0,,1.0,1.0,2.0,6.0,4.0,6.0,6.0,5.0,5.0,,5.0,6.0,1.0,,1.0,2.0,2.0,2.0,1.0,3.0,2.0,3.0,4.0,5.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,6.0,7.0,,6.0,5.0,6.0,5.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,7.0,0,2.5,3.5,2.857,4.333,4.75,3.0,3.5,1.25,5.375,1.333,2.0,4.0,1.167,5.778,5.2,1.25
270,35,Hombre,Soltero,Sin hijos,Bachiller,Urbana,4.0,Público,Entre 200 y 500 empleados,No,Otro,40,Entre 3 y 5 SMLV,Operativo,No,Entre 5 a 10,Entre 3 y 7 años,Híbrido,Entre 1 y 2 horas,36.0,1.0,3.0,1.0,4.0,4.0,5.0,4.0,2.0,3.0,3.0,3.0,3.0,2.0,4.0,2.0,4.0,4.0,4.0,5.0,4.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,3.0,4.0,3.0,,4.0,4.0,4.0,3.0,3.0,4.0,6.0,5.0,7.0,2.0,,2.0,2.0,2.0,4.0,3.0,2.0,4.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,,1.0,2.0,1.0,1.0,3.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0,5.0,5.0,1.0,2.0,2.0,2.0,4.0,3.0,4.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,0,1.667,4.25,2.857,3.333,4.5,2.0,2.0,2.0,3.5,5.5,2.0,3.2,1.545,4.1,2.2,3.5
271,43,Hombre,Casado,3,Posgrado,Urbana,4.0,Público,Entre 50 y 200 empleados,No,Presentación de servicios,39,Entre 1 y 3 SMLV,Administrativo,No,Entre 10 a 15,Entre 1 y 3 años,Presencial,Menos de 1 hora,33.0,4.0,5.0,5.0,1.0,1.0,2.0,1.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,,5.0,5.0,4.0,4.0,2.0,2.0,3.0,4.0,4.0,3.0,3.0,2.0,3.0,3.0,4.0,2.0,5.0,4.0,4.0,6.0,5.0,5.0,6.0,5.0,5.0,2.0,3.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,,3.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,6.0,7.0,7.0,4.0,3.0,3.0,4.0,2.0,2.0,1.0,,2.0,2.0,3.0,3.0,2.0,6.0,0,4.667,1.25,4.429,4.5,4.5,2.333,3.5,2.8,5.0,2.5,1.4,1.75,1.5,6.8,3.2,2.143
272,21,Mujer,Casado,1,Bachiller,Urbana,2.0,Público,Más de 500 empleados,No,Libre nombramiento y remocion,48,Entre 1 y 3 SMLV,Administrativo,No,Entre 10 a 15,Entre 1 y 3 años,Presencial,Entre 1 y 2 horas,78.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,5.0,5.0,5.0,5.0,,5.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,2.0,3.0,3.0,5.0,4.0,4.0,5.0,4.0,5.0,5.0,,5.0,6.0,6.0,5.0,5.0,,6.0,5.0,5.0,6.0,2.0,3.0,3.0,3.0,,2.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,,4.0,1.0,1.0,4.0,2.0,2.0,2.0,4.0,6.0,7.0,6.0,7.0,6.0,7.0,7.0,6.0,6.0,6.0,1.0,,,3.0,1.0,1.0,1.0,1.0,2.0,,2.0,2.0,2.0,6.0,0,3.0,3.25,5.0,3.667,3.75,2.667,4.5,4.75,5.5,2.75,1.25,2.6,2.364,6.4,1.667,1.571
273,32,Mujer,Soltero,Sin hijos,Posgrado,Urbana,3.0,Público,Entre 50 y 200 empleados,No,Provisionalidad,53,Entre 3 y 5 SMLV,Operativo,Si,Entre 20 a 25,Entre 1 y 3 años,Presencial,Menos de 1 hora,4.0,1.0,1.0,1.0,5.0,4.0,4.0,5.0,,1.0,2.0,1.0,1.0,2.0,2.0,4.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,,2.0,2.0,3.0,2.0,,2.0,2.0,4.0,3.0,,3.0,3.0,4.0,4.0,,3.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,6.0,6.0,5.0,4.0,4.0,4.0,5.0,7.0,4.0,5.0,5.0,4.0,5.0,4.0,2.0,3.0,2.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,6.0,5.0,5.0,4.0,6.0,5.0,5.0,4.0,3.0,0,1.0,4.5,1.5,3.667,2.75,2.667,2.333,2.25,3.429,5.0,4.2,6.0,4.667,3.1,3.6,5.0
274,24,Mujer,Casado,2,Posgrado,Urbana,4.0,Público,Entre 10 y 50 empleados,No,Otro,42,Entre 1 y 3 SMLV,Administrativo,No,Entre 1 a 5,Entre 3 y 7 años,Presencial,Entre 1 y 2 horas,55.0,3.0,4.0,,1.0,2.0,1.0,2.0,,2.0,3.0,,4.0,4.0,,5.0,5.0,5.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,3.0,4.0,3.0,2.0,3.0,2.0,3.0,3.0,4.0,,7.0,7.0,5.0,,7.0,,,7.0,3.0,4.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,3.0,,3.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,6.0,6.0,7.0,6.0,7.0,6.0,6.0,7.0,6.0,7.0,2.0,2.0,1.0,2.0,1.0,3.0,3.0,4.0,2.0,3.0,2.0,3.0,2.0,5.0,0,3.5,1.5,3.25,5.0,4.0,1.0,3.0,3.0,6.6,2.5,2.0,3.0,1.583,6.4,1.6,2.75
275,38,Mujer,Unión libre,Sin hijos,Bachiller,Urbana,4.0,Público,Entre 200 y 500 empleados,No,Presentación de servicios,36,Entre 1 y 3 SMLV,Operativo,Si,Entre 1 a 5,Entre 1 y 3 años,Presencial,Menos de 1 hora,82.625,5.0,5.0,5.0,1.0,1.0,2.0,2.0,4.0,5.0,3.0,4.0,4.0,4.0,,,4.0,4.0,3.0,4.0,4.0,4.0,2.0,2.0,2.0,3.0,,3.0,3.0,,3.0,3.0,3.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,,4.0,3.0,3.0,3.0,,2.0,3.0,1.0,2.0,4.0,2.0,4.0,2.0,2.0,2.0,,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,7.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,,2.0,3.0,2.0,3.0,,4.0,1,5.0,1.5,4.0,4.0,3.75,2.0,3.0,3.25,5.125,3.25,2.0,2.8,1.545,6.2,1.0,2.333
276,39,Mujer,Casado,Sin hijos,Posgrado,Urbana,5.0,Público,Entre 50 y 200 empleados,No,Carrera,39,Entre 1 y 3 SMLV,Administrativo,No,Entre 1 a 5,Entre 3 y 7 años,Presencial,Entre 1 y 2 horas,0.0,4.0,4.0,5.0,2.0,2.0,2.0,2.0,4.0,4.0,3.0,,4.0,3.0,3.0,3.0,3.0,2.0,4.0,4.0,,5.0,3.0,2.0,4.0,,3.0,2.0,3.0,3.0,3.0,2.0,3.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,1.0,3.0,,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,,7.0,6.0,6.0,7.0,6.0,7.0,7.0,7.0,7.0,3.0,2.0,2.0,3.0,1.0,3.0,2.0,3.0,2.0,1.0,3.0,1.0,2.0,7.0,0,4.333,2.0,3.5,2.667,4.333,3.0,2.667,3.0,6.222,2.0,2.2,1.6,1.917,6.667,2.2,2.125
